ticker,cik,entity,revenue,concept,period,market_cap,as_of,rev_per_cap
SWKHL,0001089907,SWK HOLDINGS CORPORATION,2153000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,310730260.8532276,2025-11-05,0.0069288391612974
SWKS,0000004127,"Skyworks Solutions, Inc.",4086900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11687186387.244507,2025-10-29,0.34969066673399485
SWX,0001692115,,,,,5831042922.724365,2025-10-23,
SXC,0001514705,"SUNCOKE ENERGY, INC.",1837300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,676477397.5316029,2025-10-23,2.7159813568112114
SXI,0000310354,STANDEX INTERNATIONAL CORP/DE/,790107000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,2949845192.269409,2025-10-29,0.26784693721237135
SXT,0000310142,Sensient Technologies Corp,1612111000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4111146716.1029053,2025-10-20,0.39213171198331115
SXTC,0001723980,"China SXT Pharmaceuticals, Inc.",1138052.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,0.0,2025-06-29,inf
SXTP,0001946563,"60 DEGREES PHARMACEUTICALS, INC.",1005471.0,Revenues,CY2025,20850702.206853867,2025-11-11,0.04822240469529559
SYBT,0000835324,,,,,1957618657.4727173,2025-10-29,
SYBX,0001527599,"SYNLOGIC, INC.",0.0,Revenues,CY2025,20707086.40686083,2025-10-29,0.0
SYF,0001601712,,,,,26137042747.0,2025-10-16,
SYK,0000310764,STRYKER CORP,25116000000.0,Revenues,CY2025,134804335920.0,2025-12-29,0.18631448186433083
SYNA,0000817720,SYNAPTICS INCORPORATED,1074300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,2637142520.4280396,2025-11-10,0.4073727497388455
SYNX,0001976443,,,,,19138874.234952927,2025-03-31,
SYPR,0000864240,"SYPRIS SOLUTIONS, INC.",119887000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,47441736.882214546,2025-11-03,2.5270364847233173
SYRA,0001922335,SYRA HEALTH CORP.,7225973.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,884455.2002484128,2025-11-10,8.169970619168133
SYRE,0001636282,"SPYRE THERAPEUTICS, INC.",0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1439354872.1917725,2025-10-29,0.0
SYY,0000096021,Sysco Corporation,81370000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,35287272385.734375,2026-01-08,2.3059305664241574
T,0000732717,AT&T INC.,125648000000.0,Revenues,CY2025,188341154634.26224,2025-10-19,0.6671298168687272
TAAG,0001386044,"THE AWARENESS GROUP, INC.",540891.0,Revenues,CY2025,953741.2453002762,2025-11-23,0.5671255203288452
TAC,0001144800,,,,,2781472530.8310184,2025-03-31,
TACO,0002033122,,,,,383629233.0622673,2025-09-10,
TACT,0001017303,TRANSACT TECHNOLOGIES INC,51480000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,47837622.930049896,2025-10-29,1.0761404276980095
TAK,0001395064,,,,,28211135894.344666,2020-06-29,
TALK,0001803901,"TALKSPACE, INC.",228871000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,561014842.7290907,2025-11-04,0.407958903344951
TALO,0001724965,Talos Energy Inc.,1780070000.0,Revenues,CY2025,1659251171.0,2025-10-28,1.072815274210224
TANAF,0001941189,Tian’an Technology Group Ltd.,734893.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,495235845.2091217,2025-03-31,0.0014839252996512783
TANH,0001588084,TANTECH HOLDINGS LTD,38359163.0,Revenues,CY2025,2367255.122783184,2025-03-31,16.204068007212122
TAOP,0001552670,TAOPING INC.,30816535.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,100380660.0,2025-03-31,0.3069967362238901
TAOX,0001571934,TAO SYNERGIES INC.,299061.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,27408975.885584354,2025-11-10,0.010911060714139633
TARA,0001359931,,,,,179212752.89910936,2025-11-04,
TARS,0001819790,"TARSUS PHARMACEUTICALS, INC.",451360000.0,Revenues,CY2025,2850296295.4100494,2025-10-29,0.15835546666739306
TARSF,0001409036,,,,,14394206.804850519,2025-12-29,
TATT,0000808439,TAT TECHNOLOGIES LTD,178015000.0,Revenues,CY2025,300641032.83190155,2025-03-31,0.5921181095048131
TAVI,0002020385,,,,,166372701.8133421,2025-11-12,
TAYD,0000096536,"TAYLOR DEVICES, INC.",46292725.0,Revenues,CY2024,198292311.0,2025-12-30,0.23345698462306994
TBBK,0001295401,"The Bancorp, Inc.",141147000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,3627188316.493721,2025-10-26,0.03891361233111877
TBCH,0001493761,TURTLE BEACH CORPORATION,319914000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,330869852.8688736,2025-10-29,0.9668877270809696
TBI,0000768899,"TrueBlue, Inc.",1615997000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,177013140.8412552,2025-10-25,9.129248779610215
TBLA,0001840502,TABOOLA.COM LTD.,1912040000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1280953249.432012,2025-01-29,1.4926696199473466
TBN,0001997652,Tamboran Resources Corporation,0.0,Revenues,CY2025,462092260.37846375,2025-12-23,0.0
TBPH,0001583107,"THERAVANCE BIOPHARMA, INC.",107464000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,720166542.4056549,2025-10-30,0.14922103940156076
TBTC,0001090396,Table Trac INC,11048237.0,Revenues,CY2025,20181924.607540607,2025-11-11,0.5474322798665112
TCBI,0001077428,,,,,3776172226.056549,2025-10-13,
TCBK,0000356171,TriCo Bancshares,53445000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1454735057.616211,2025-11-06,0.03673864853960225
TCBS,0001849466,,,,,47171212.56827736,2025-11-03,
TCBX,0001781730,,,,,508012011.6004715,2025-10-29,
TCI,0000733590,"Transcontinental Realty Investors, Inc.",49060000.0,Revenues,CY2025,413391257.41744995,2025-11-05,0.11867691713290958
TCMD,0001027838,"Tactile Systems Technology, Inc.",329522000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,338394767.90302277,2025-10-29,0.9737798312958387
TCOM,0001269238,Trip.com Group Limited,8925000000.0,Revenues,CY2025,41534953383.03441,2025-03-31,0.21487925886647447
TCPA,0000099070,,,,,,,
TCPC,0001370755,,,,,469401296.2180581,2025-11-05,
TCRG,0001879270,"The Cannaisseur Group, Inc.",0.0,Revenues,CY2025,,,
TCRI,0001481443,"Techcom, Inc.",0.0,Revenues,CY2025,11698246.18484652,2025-10-20,0.0
TCRT,0001107421,"Alaunos Therapeutics, Inc.",5000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6562873.610932589,2025-11-12,0.0007618613882295224
TCRX,0001783328,"TScan Therapeutics, Inc.",10325000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,77445523.11732388,2022-06-02,0.1333195204112501
TCX,0000909494,TUCOWS INC /PA/,390300000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,212262333.9095688,2025-11-02,1.8387624069293496
TD,0000947263,,,,,100483099120.71973,2025-01-29,
TDAY,0001579684,"USA TODAY CO., INC.",2302226000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,552746392.5735011,2025-10-26,4.165067435865469
TDC,0000816761,TERADATA CORPORATION,1663000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2014739971.1608887,2025-10-23,0.8254166908902806
TDG,0001260221,TransDigm Group Incorporated,8831000000.0,Revenues,CY2025,74156975060.0,2025-10-29,0.11908522418632754
TDIC,0002041338,,,,,,,
TDOC,0001477449,"TELADOC HEALTH, INC.",2529977000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1530141105.9591446,2025-10-21,1.653427249386993
TDW,0000098222,TIDEWATER INC.,1352786000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2444922066.71933,2025-10-29,0.5533043438947766
TDY,0001094285,TELEDYNE TECHNOLOGIES INC,6115400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,26816938317.718384,2025-10-14,0.228042438236115
TE,0001992243,T1 Energy Inc.,755295000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,198041373.86571693,2025-06-25,3.8138242795272266
TEAD,0001454938,Teads Holding Co.,1300461000.0,Revenues,CY2025,144356994.34855843,2025-10-29,9.008645586371525
TECH,0000842023,BIO-TECHNE Corp,1219635000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,9047040450.925255,2025-07-30,0.134810384303661
TECX,0001681087,,,,,329333459.93811035,2025-10-30,
TEFOF,0000814052,,,,,25288920747.139496,2025-03-31,
TEL,0001385157,TE CONNECTIVITY PLC,17262000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,66243996188.68036,2025-10-16,0.2605821054459528
TELA,0001561921,"TELA Bio, Inc.",80275000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,48728221.95562363,2025-11-02,1.6474026093770824
TELO,0001971532,,,,,43579310.2696383,2025-11-12,
TEN,0001166663,TSAKOS ENERGY NAVIGATION LIMITED,798689000.0,Revenues,CY2025,513976891.09012413,2025-03-31,1.55393951332328
TENB,0001660280,"TENABLE HOLDINGS, INC.",999405000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3468159523.209503,2025-10-29,0.28816581051471674
TENX,0000034956,"Tenax Therapeutics, Inc.",0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,32074375.957250595,2025-11-09,0.0
TER,0000097210,"TERADYNE, INC.",3190024000.0,Revenues,CY2025,22951129002.778442,2025-10-26,0.13899202952559844
TETEF,0001900679,,,,,73800391.2795639,2025-01-05,
TETH,0001992508,,,,,38566198.32992554,2025-11-02,
TEVA,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LIMITED,17258000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,36208235466.005035,2025-12-29,0.4766318981824752
TEX,0000097216,TEREX CORP,5421000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3699183959.9609375,2025-10-26,1.465458343968718
TFC,0000092230,,,,,63987901061.812485,2025-12-29,
TFII,0001588823,,,,,6537433188.055893,2025-03-31,
TFIN,0001539638,,,,,1114314745.4576607,2025-10-12,
TFPM,0001829726,,,,,3853206716.6937733,2025-03-31,
TFSL,0001381668,,,,,3837005309.4947968,2025-11-03,
TFX,0000096943,TELEFLEX INCORPORATED,1992713000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5857758028.215775,2025-10-27,0.3401835634728265
TG,0000850429,,,,,236222914.87447643,2025-10-30,
TGB,0000878518,,,,,682472439.7056091,2025-03-31,
TGCB,0001815632,,,,,8369939.114646614,2024-08-15,
TGEN,0001537435,TECOGEN INC.,27073710.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,242276907.14954376,2025-11-10,0.1117469688652123
TGL,0001905956,Treasure Global Inc,2330557.0,Revenues,CY2025,60541795.57413483,2025-08-12,0.03849500956981329
TGLO,0001066684,"THEGLOBE.COM, INC.",0.0,Revenues,CY2025,220740236.5,2025-11-02,0.0
TGLS,0001534675,TECNOGLASS INC.,983610000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2761434709.4690094,2025-10-30,0.35619527654490024
TGNT,0000846377,"TOTALIGENT, INC.",2248.0,Revenues,CY2025,8021849.636056315,2025-11-11,0.00028023462193753573
TGS,0000931427,,,,,19918056905.506668,2025-03-31,
TGT,0000027419,TARGET CORPORATION,104780000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,38024120843.311615,2025-11-20,2.7556192668273263
TGTX,0001001316,"TG THERAPEUTICS, INC.",616287000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5345444284.075939,2025-11-03,0.11529200703408637
TH,0001712189,TARGET HOSPITALITY CORP.,274828000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,767298954.6393886,2025-11-02,0.3581759082796644
THC,0000070318,TENET HEALTHCARE CORP,21310000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,17593335061.401367,2025-10-16,1.2112541440055191
THCH,0001877333,,,,,97403697.47924852,2025-03-31,
THFF,0000714562,,,,,642186436.2756157,2025-10-30,
THG,0000944695,"HANOVER INSURANCE GROUP, INC.",6594400000.0,Revenues,CY2025,6218501261.881195,2025-10-27,1.060448446062563
THM,0001134115,INTERNATIONAL TOWER HILL MINES LTD,0.0,Revenues,CY2025,374193841.4872482,2025-10-30,0.0
THMG,0000711034,,,,,41045000.50654903,2025-10-20,
THO,0000730263,"THOR Industries, Inc.",9579490000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5340691882.949524,2025-12-15,1.7936795849584752
THRM,0000903129,GENTHERM INCORPORATED,1498602000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1041641693.9786911,2025-10-16,1.4386924108960033
THRY,0001556739,"THRYV HOLDINGS, INC.",785015000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,547446175.0760365,2025-10-26,1.433958324562167
THTG,0002029303,TECH TONIC GROUP CORP.,92000.0,Revenues,CY2025,,,
TIC,0002032966,"TIC Solutions, Inc.",1530296000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2250617138.323244,2025-11-10,0.6799450577098608
TIGO,0000912958,,,,,5209355231.1294365,2025-03-31,
TII,0001791703,,,,,,,
TIL,0001789769,,,,,101868305.47007751,2025-11-09,
TILE,0000715787,INTERFACE INC,1386854000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1550665462.3094788,2025-10-29,0.8943605398513831
TIMB,0001826168,,,,,37885587905.236404,2025-03-31,
TIPT,0001393726,Tiptree Inc.,488000.0,Revenues,CY2025,670502954.4886074,2025-10-26,0.0007278118563581836
TIRXF,0001782941,TIAN RUIXIANG Holdings Ltd,5392700.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,396562500000.0,2021-01-29,1.3598613081166273e-05
TISI,0000318833,"TEAM, INC.",896483000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,71351822.89544106,2025-11-06,12.564262041541756
TITN,0001409171,TITAN MACHINERY INC.,2427107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,432867544.7392998,2025-11-30,5.607043146331882
TJGC,0001969928,TJGC GROUP LIMITED,3662954.0,Revenues,CY2025,140913000.58364868,2025-06-29,0.025994436175713963
TJX,0000109198,"The TJX Companies, Inc.",60372000000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,164792848863.90686,2025-11-20,0.3663508484513053
TK,0000911971,TEEKAY CORPORATION LTD.,949520000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,552273899.0698471,2025-03-31,1.7192918253048066
TKC,0001071321,,,,,10274000167.84668,2021-03-31,
TKLF,0001836242,"Tokyo Lifestyle Co., Ltd.",373223819.0,Revenues,CY2025,157459439.53100824,2025-06-29,2.370285453267485
TKLS,0001429393,"TRUTANKLESS, INC.",1082887.0,Revenues,CY2025,46237861.5125739,2026-01-06,0.023419919619455592
TKNO,0001850902,"ALPHA TEKNOVA, INC.",40520000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,254197043.25,2025-11-04,0.15940389975405428
TKR,0000098362,TIMKEN CO,4581800000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6013367039.583191,2025-12-29,0.7619358621950311
TLF,0000909724,"Tandy Leather Factory, Inc.",76324000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,24121831.056937695,2025-11-05,3.1641047406327973
TLIH,0001982012,Ten-League International Holdings Limited,59241000.0,Revenues,CY2025,,,
TLN,0001622536,Talen Energy Corporation,2518000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,18433567706.694336,2025-11-05,0.13659862486010035
TLPH,0001427925,"TALPHERA, INC.",28000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,26063771.45856142,2025-11-05,0.0010742881184527334
TLRY,0001731348,"Tilray Brands, Inc.",915454000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,10139454089.143187,2026-01-05,0.09028632034344154
TLS,0000320121,TELOS CORPORATION,164805000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,498742665.1668992,2025-11-02,0.3304409498330159
TLSA,0001723069,,,,,120379631.14345658,2025-03-31,
TLSI,0001826667,"TriSalus Life Sciences, Inc.",45151000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,234376201.78857136,2025-11-04,0.19264327886297222
TLSS,0001463208,,,,,588943.7325220295,2025-11-12,
TLX,0002007191,,,,,5609982445.212355,2025-03-31,
TLYS,0001524025,"TILLY’S, INC.",553585000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,116412380.23809242,2015-06-25,4.755379100296552
TM,0001094517,,,,,2293218990162.672,2025-06-29,
TMC,0001798562,,,,,2369270698.4246807,2025-11-11,
TMCI,0001630627,"TREACE MEDICAL CONCEPTS, INC.",212690000.0,Revenues,CY2025,413783987.34931755,2025-10-29,0.514012157315422
TMCR,0002087398,,,,,,,
TMDE,0002009714,TMD ENERGY LIMITED,688607542.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,19794599.38198328,2025-09-28,34.78764731287057
TMDX,0001756262,"TransMedics Group, Inc.",605494000.0,Revenues,CY2025,4394587916.802612,2025-10-23,0.13778174688118236
TME,0001744676,,,,,59114356642.474976,2019-03-31,
TMGI,0001434601,"THE MARQUIE GROUP, INC.",11040.0,Revenues,CY2024,309110.9372829646,2026-01-01,0.035715332809119676
TMHC,0001562476,TAYLOR MORRISON HOME CORP,8121480000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6187584482.177238,2025-10-21,1.3125445031729535
TMO,0000097745,THERMO FISHER SCIENTIFIC INC.,44556000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,218188694514.636,2025-12-26,0.204208564055601
TMP,0001005817,Tompkins Financial Corp,75742000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,928238899.5958328,2025-10-30,0.08159752843042782
TMQ,0001543418,,,,,708182167.6980257,2025-12-31,
TMRC,0001445942,,,,,202583557.7777543,2025-10-13,
TMUS,0001283699,"T-MOBILE US, INC.",88309000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,254851137720.59366,2025-10-16,0.34651208854644266
TNC,0000097134,TENNANT CO,1203500000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1479192473.9740295,2025-10-30,0.8136196074380041
TNDM,0001438133,"Tandem Diabetes Care, Inc.",1014736000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,985838592.200283,2025-10-30,1.0293125142678996
TNET,0000937098,"TRINET GROUP, INC",5010000000.0,Revenues,CY2025,2937261486.921177,2025-10-16,1.7056704084087038
TNGX,0001819133,"TANGO THERAPEUTICS, INC.",62384000.0,Revenues,CY2025,864492117.0678792,2025-10-27,0.07216260133358933
TNL,0001361658,Travel & Leisure Co.,4021000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4585099322.118042,2025-12-29,0.8769711880837814
TNMG,0002013186,,,,,397171511.0161543,2025-03-31,
TNON,0001560293,"TENON MEDICAL, INC.",3944000.0,Revenues,CY2025,10655064.423394203,2025-11-11,0.37015261881857553
TNXP,0001430306,TONIX PHARMACEUTICALS HOLDING CORP.,13107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,149020232.0,2025-11-09,0.08795450003057304
TNYA,0001858848,,,,,233055817.31156325,2025-10-29,
TOFB,0000730349,TOFUTTI BRANDS INC.,7776000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4122964.861436963,2025-08-17,1.8860214096731003
TOGI,0001349706,"TURNONGREEN, INC.",7228000.0,Revenues,CY2025,16558481.637974918,2025-11-05,0.4365134532277064
TOI,0001799191,"The Oncology Institute, Inc.",502729000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,396460190.67845726,2025-11-04,1.2680440856866015
TOL,0000794170,"Toll Brothers, Inc.",10966723000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,12563524638.275146,2025-11-24,0.8729017784220804
TOMZ,0000314227,"TOMI ENVIRONMENTAL SOLUTIONS, INC.",5635927.0,Revenues,CY2025,52396282.944027185,2025-11-10,0.1075634889219266
TONX,0001566610,TON STRATEGY COMPANY,12779000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7971410.637993813,2025-10-30,1.603103964948433
TOON,0001355848,"KARTOON STUDIOS, INC.",39353000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,31861684.21131885,2025-11-11,1.235119893191957
TOP,0001848275,TOP Financial Group Limited,4723765.0,Revenues,CY2025,45935149.35328364,2025-06-29,0.10283552065260293
TOPP,0001960847,TOPPOINT     HOLDINGS INC.,16548734.0,Revenues,CY2025,21000000.834465027,2025-11-12,0.788034921067258
TOPS,0001296484,TOP SHIPS INC.,80415000.0,Revenues,CY2025,108714211.67991447,2023-03-31,0.7396916995246638
TORO,0001941131,Toro Corp.,21081840.0,Revenues,CY2025,47333663.33509445,2025-03-31,0.4453878807298939
TOVX,0000894158,,,,,2879385.714416504,2025-11-05,
TOXR,0002028835,,,,,,,
TOYO,0001985273,"TOYO Co., Ltd",427383003.0,Revenues,CY2025,136525530.10060143,2025-03-31,3.1304255159095495
TPB,0001290677,"Turning Point Brands, Inc.",463062000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,1643137278.7686462,2025-10-26,0.2818157715629305
